2023-06-12 10:48:07,286 INFO  Logger.cs: 70 - 
2023-06-12 10:55:49,579 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pivot_arm_a_1.step-1
2023-06-12 10:55:49,579 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from servo_gear_1.step-1
2023-06-12 10:55:49,580 INFO  ExportHelperExtension.cs: 1136 - Found 24 in servo_gear_1.step-1
2023-06-12 10:55:49,581 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in servo_gear_1.step-1
2023-06-12 10:55:49,581 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gripper_leg_a_1.step-1
2023-06-12 10:55:49,582 INFO  ExportHelperExtension.cs: 1136 - Found 24 in gripper_leg_a_1.step-1
2023-06-12 10:55:49,583 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gripper_leg_a_1.step-1
2023-06-12 10:55:49,583 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pivot_arm_b_1.step-1
2023-06-12 10:55:49,584 INFO  ExportHelperExtension.cs: 1136 - Found 24 in pivot_arm_b_1.step-1
2023-06-12 10:55:49,585 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pivot_arm_b_1.step-1
2023-06-12 10:55:49,585 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from moveo_shoulder_1.step-1
2023-06-12 10:55:49,586 INFO  ExportHelperExtension.cs: 1136 - Found 45 in moveo_shoulder_1.step-1
2023-06-12 10:55:49,587 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in moveo_shoulder_1.step-1
2023-06-12 10:55:49,587 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from mover_elbow_1.step-1
2023-06-12 10:55:49,587 INFO  ExportHelperExtension.cs: 1136 - Found 24 in mover_elbow_1.step-1
2023-06-12 10:55:49,588 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in mover_elbow_1.step-1
2023-06-12 10:55:49,589 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from moveo_wrist_1_1.step-1
2023-06-12 10:55:49,589 INFO  ExportHelperExtension.cs: 1136 - Found 48 in moveo_wrist_1_1.step-1
2023-06-12 10:55:49,590 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in moveo_wrist_1_1.step-1
2023-06-12 10:55:49,591 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from moveo_wrist_2_1.step-1
2023-06-12 10:55:49,591 INFO  ExportHelperExtension.cs: 1136 - Found 28 in moveo_wrist_2_1.step-1
2023-06-12 10:55:49,592 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in moveo_wrist_2_1.step-1
2023-06-12 10:55:49,593 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base_link v5.step-1
2023-06-12 10:55:49,593 INFO  ExportHelperExtension.cs: 1136 - Found 40 in base_link v5.step-1
2023-06-12 10:55:49,594 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base_link v5.step-1
2023-06-12 10:55:49,594 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from moveo_basev2.step-1
2023-06-12 10:55:49,595 INFO  ExportHelperExtension.cs: 1136 - Found 40 in moveo_basev2.step-1
2023-06-12 10:55:49,596 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in moveo_basev2.step-1
2023-06-12 10:55:49,596 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gripper_base_1.step-1
2023-06-12 10:55:49,597 INFO  ExportHelperExtension.cs: 1136 - Found 31 in gripper_base_1.step-1
2023-06-12 10:55:49,597 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gripper_base_1.step-1
2023-06-12 10:55:50,219 INFO  SwAddin.cs: 339 - Loading config tree
2023-06-12 10:55:50,223 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-06-12 10:55:50,226 INFO  SwAddin.cs: 344 - Showing property manager
2023-06-12 10:57:46,824 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-06-12 10:58:12,619 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-06-12 10:58:22,267 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-06-12 10:58:38,386 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-06-12 10:59:05,931 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-06-12 10:59:17,218 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-06-12 10:59:17,671 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-06-12 11:01:40,499 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-06-12 11:03:15,744 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-06-12 11:03:15,776 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-06-12 11:03:20,533 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-06-12 11:04:02,108 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-06-12 11:04:25,906 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-06-12 11:04:32,301 INFO  ExportHelperExtension.cs: 347 - Creating joint base
2023-06-12 11:04:32,314 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-06-12 11:04:32,315 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-06-12 11:04:32,316 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2023-06-12 11:04:32,732 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2023-06-12 11:04:32,735 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-06-12 11:04:32,736 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-06-12 11:04:32,736 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-06-12 11:04:35,892 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child base failed
2023-06-12 11:04:36,709 INFO  ExportHelperExtension.cs: 347 - Creating joint shoulder
2023-06-12 11:04:36,709 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base
2023-06-12 11:04:36,710 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2023-06-12 11:04:36,710 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-06-12 11:04:36,711 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2023-06-12 11:04:37,074 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2023-06-12 11:04:37,077 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-06-12 11:04:37,078 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-06-12 11:04:37,078 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-06-12 11:04:37,086 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2023-06-12 11:04:40,250 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base to child shoulder failed
2023-06-12 11:04:42,944 INFO  ExportHelperExtension.cs: 347 - Creating joint elbow
2023-06-12 11:04:42,945 INFO  ExportHelperExtension.cs: 1397 - Fixing components for shoulder
2023-06-12 11:04:42,945 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2023-06-12 11:04:42,946 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2023-06-12 11:04:42,946 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-06-12 11:04:42,947 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2023-06-12 11:04:43,342 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2023-06-12 11:04:43,342 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-06-12 11:04:43,343 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-06-12 11:04:43,343 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-06-12 11:04:43,343 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2023-06-12 11:04:43,344 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2023-06-12 11:04:46,636 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent shoulder to child elbow failed
2023-06-12 11:04:47,212 INFO  ExportHelperExtension.cs: 347 - Creating joint wrist_1
2023-06-12 11:04:47,213 INFO  ExportHelperExtension.cs: 1397 - Fixing components for elbow
2023-06-12 11:04:47,213 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2023-06-12 11:04:47,214 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2023-06-12 11:04:47,214 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2023-06-12 11:04:47,215 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-06-12 11:04:47,215 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2023-06-12 11:04:47,640 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2023-06-12 11:04:47,641 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-06-12 11:04:47,641 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-06-12 11:04:47,641 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-06-12 11:04:47,642 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2023-06-12 11:04:47,642 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2023-06-12 11:04:47,643 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2023-06-12 11:04:51,032 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent elbow to child wrist_1 failed
2023-06-12 11:04:53,086 INFO  ExportHelperExtension.cs: 347 - Creating joint wrist_2
2023-06-12 11:04:53,086 INFO  ExportHelperExtension.cs: 1397 - Fixing components for wrist_1
2023-06-12 11:04:53,087 INFO  ExportHelperExtension.cs: 1402 - Fixing 37
2023-06-12 11:04:53,088 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2023-06-12 11:04:53,088 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2023-06-12 11:04:53,089 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2023-06-12 11:04:53,089 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-06-12 11:04:53,089 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2023-06-12 11:04:53,581 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2023-06-12 11:04:53,583 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-06-12 11:04:53,584 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-06-12 11:04:53,585 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-06-12 11:04:53,693 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 37
2023-06-12 11:04:53,694 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2023-06-12 11:04:53,694 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2023-06-12 11:04:53,694 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2023-06-12 11:04:57,252 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent wrist_1 to child wrist_2 failed
2023-06-12 11:04:57,527 INFO  ExportHelperExtension.cs: 347 - Creating joint gripper_base
2023-06-12 11:04:57,528 INFO  ExportHelperExtension.cs: 1397 - Fixing components for wrist_2
2023-06-12 11:04:57,529 INFO  ExportHelperExtension.cs: 1402 - Fixing 43
2023-06-12 11:04:57,529 INFO  ExportHelperExtension.cs: 1402 - Fixing 37
2023-06-12 11:04:57,530 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2023-06-12 11:04:57,530 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2023-06-12 11:04:57,530 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2023-06-12 11:04:57,531 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-06-12 11:04:57,531 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2023-06-12 11:04:58,028 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-06-12 11:04:58,028 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-06-12 11:04:58,029 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-06-12 11:04:58,029 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-06-12 11:04:58,029 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 43
2023-06-12 11:04:58,030 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 37
2023-06-12 11:04:58,030 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2023-06-12 11:04:58,030 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2023-06-12 11:04:58,031 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2023-06-12 11:05:00,074 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent wrist_2 to child gripper_base failed
2023-06-12 11:05:00,595 INFO  ExportHelperExtension.cs: 347 - Creating joint gripper_link
2023-06-12 11:05:00,595 INFO  ExportHelperExtension.cs: 1397 - Fixing components for gripper_base
2023-06-12 11:05:00,596 INFO  ExportHelperExtension.cs: 1402 - Fixing 46
2023-06-12 11:05:00,597 INFO  ExportHelperExtension.cs: 1402 - Fixing 43
2023-06-12 11:05:00,597 INFO  ExportHelperExtension.cs: 1402 - Fixing 37
2023-06-12 11:05:00,598 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2023-06-12 11:05:00,598 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2023-06-12 11:05:00,599 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2023-06-12 11:05:00,599 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-06-12 11:05:00,600 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2023-06-12 11:05:01,061 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2023-06-12 11:05:01,061 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-06-12 11:05:01,063 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-06-12 11:05:01,063 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-06-12 11:05:01,175 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 46
2023-06-12 11:05:01,176 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 43
2023-06-12 11:05:01,176 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 37
2023-06-12 11:05:01,176 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2023-06-12 11:05:01,177 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2023-06-12 11:05:01,177 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2023-06-12 11:05:04,868 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent gripper_base to child gripper_link failed
2023-06-12 11:05:05,367 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from moveo_rest_complete
2023-06-12 11:05:05,372 INFO  ExportHelperExtension.cs: 1136 - Found 80 in moveo_rest_complete
2023-06-12 11:05:05,372 INFO  ExportHelperExtension.cs: 1145 - Found 8 features of type [CoordSys] in moveo_rest_complete
2023-06-12 11:05:05,373 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-06-12 11:05:05,374 INFO  ExportHelperExtension.cs: 1160 - 13 components to check
2023-06-12 11:05:05,374 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gripper_leg_a_1.step2-1
2023-06-12 11:05:05,375 INFO  ExportHelperExtension.cs: 1136 - Found 24 in gripper_leg_a_1.step2-1
2023-06-12 11:05:05,375 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gripper_leg_a_1.step2-1
2023-06-12 11:05:05,376 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from servo_gear_1.step2-2
2023-06-12 11:05:05,376 INFO  ExportHelperExtension.cs: 1136 - Found 24 in servo_gear_1.step2-2
2023-06-12 11:05:05,377 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in servo_gear_1.step2-2
2023-06-12 11:05:05,377 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pivot_arm_a_1.step-1
2023-06-12 11:05:05,406 INFO  ExportHelperExtension.cs: 1136 - Found 24 in pivot_arm_a_1.step-1
2023-06-12 11:05:05,408 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pivot_arm_a_1.step-1
2023-06-12 11:05:05,408 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from servo_gear_1.step-1
2023-06-12 11:05:05,409 INFO  ExportHelperExtension.cs: 1136 - Found 24 in servo_gear_1.step-1
2023-06-12 11:05:05,409 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in servo_gear_1.step-1
2023-06-12 11:05:05,410 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gripper_leg_a_1.step-1
2023-06-12 11:05:05,410 INFO  ExportHelperExtension.cs: 1136 - Found 24 in gripper_leg_a_1.step-1
2023-06-12 11:05:05,411 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gripper_leg_a_1.step-1
2023-06-12 11:05:05,411 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pivot_arm_b_1.step-1
2023-06-12 11:05:05,411 INFO  ExportHelperExtension.cs: 1136 - Found 24 in pivot_arm_b_1.step-1
2023-06-12 11:05:05,412 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pivot_arm_b_1.step-1
2023-06-12 11:05:05,412 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from moveo_shoulder_1.step-1
2023-06-12 11:05:05,413 INFO  ExportHelperExtension.cs: 1136 - Found 45 in moveo_shoulder_1.step-1
2023-06-12 11:05:05,413 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in moveo_shoulder_1.step-1
